2026-01-20T12:22:59.8705280Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=323&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:32.4188680Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=mr&sg=60&st=2&tp=146\tct=71&gr=259&rimuovi=gr&sg=60&st=2&tp=146
2026-01-20T12:24:32.5420830Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=gr&sg=60&st=2&tp=146\tct=71&mr=297&rimuovi=mr&sg=60&st=2&tp=146
2026-01-20T12:24:32.6707535Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=mr&sg=60&st=2&tp=146\tct=71&gr=259&rimuovi=gr&sg=60&st=2&tp=146
2026-01-20T12:24:32.7929736Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=gr&sg=60&st=2&tp=146\tct=71&mr=297&rimuovi=mr&sg=60&st=2&tp=146
2026-01-20T12:24:33.0651169Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:33.1870901Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:33.3094982Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:33.4316028Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:33.5541375Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:33.6766042Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:33.7982717Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:33.9212113Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:34.0437122Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:34.1653647Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:34.2872500Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&st=2&tp=146\tct=71&mr=234&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:34.5510851Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:34.6729179Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:34.7941526Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:34.9188090Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:35.0414043Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:35.1636395Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:35.2860187Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:35.4092732Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:35.5322821Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:35.6571853Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146
2026-01-20T12:24:35.7795115Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&st=2&tp=146\tct=71&mr=297&rimuovi=sg&sg=60&st=2&tp=146
2026-01-20T12:24:36.5508726Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articolo.aspx?TCid=-1&id=16101\tct=71&gr=258&mr=297&sg=60&st=2&tp=146
2026-01-20T12:24:37.5626422Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2&tp=146\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:37.6848127Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:37.8065335Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:37.9287873Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:38.0507519Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:38.1747589Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:38.2963258Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:38.4181949Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:38.5402452Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:38.6617790Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:38.7840000Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=gr&sg=60&st=2\tct=71&mr=297&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:40.6237566Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:40.7460707Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2\tct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:40.8680016Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:40.9894147Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2\tct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:41.1115054Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:41.2329910Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2\tct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:41.3553992Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:41.4774838Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2\tct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:41.5992079Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:41.7264874Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2\tct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:41.8474519Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=gr&sg=60&st=2
2026-01-20T12:24:42.0770239Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:42.1990767Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2\tct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146
2026-01-20T12:24:42.3207102Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:42.4427752Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2\tct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146
2026-01-20T12:24:42.5646734Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:42.6863746Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2\tct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146
2026-01-20T12:24:42.8085027Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:42.9302024Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2\tct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146
2026-01-20T12:24:43.0516459Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:43.1740090Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2\tct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146
2026-01-20T12:24:43.2954434Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=234&rimuovi=tp&st=2&tp=146\tct=71&gr=259&mr=234&rimuovi=sg&sg=60&st=2
2026-01-20T12:24:43.5343715Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=tp&sg=60&st=2
2026-01-20T12:24:43.6568956Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=tp&sg=60&st=2\tct=71&gr=259&mr=297&=&sg=60&st=2
2026-01-20T12:24:44.0650047Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:44.1874110Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2\tct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:44.3090777Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:44.4309766Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2\tct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:44.5528545Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:44.6793396Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2\tct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:44.8010517Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:44.9221948Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2\tct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146
2026-01-20T12:24:45.0447587Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146\tct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2
2026-01-20T12:24:45.1666608Z\t/articoli.aspx\t-1\t74.7.227.173\tMozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)\thttps://www.taikun.it/articoli.aspx?ct=71&gr=259&mr=297&rimuovi=mr&sg=60&st=2\tct=71&gr=259&rimuovi=tp&sg=60&st=2&tp=146
