Settore;Categoria;Tipologia;Gruppo;Ean;Codice;Descrizione1;DescrizioneLungaHtml;Giacenza;Marca;Prezzo;Peso;UrlImgBig;CostoSpedizioneProdo;CampoVuoto1
"Informatica";"ACCESSORI PC e NOTEBOOK";"Alimentatori per Netbook";"";"8000000101266";"CBML-AC";"ALIMENTATORE PER NETBOOK ACER Aspire ONE A150 D250 (19V~1.58A  30W) COMPATIBILE";"<p>Voltaggio In: 100 - 240 V AC / 1.5A  Voltaggio Out: 19.0 V DC / 1,58  30W<br><br>Alimentatore CA, Converte l'alimentazione di rete in bassa tensione in CC per alimentare il tuo Acer Apire ONE.<br>Compatibilit&agrave; al 100% con caratteristiche tecniche equivalenti a quelle originali.<br><br>  <br>   CARATTERISTICHE TECNICHE:<br><br>Voltaggio INPUT: 110-240V  50-60Hz 1.5 A<br>Voltaggio OUTPUT: 19.0V ~ 1.58A   30W<br>Dimensioni Spinotto : 106mm X 41mm X 31mm Connector: Barrel/Center+ <br>Forma: Rettangolare <br><br>    Riferimento Part Numbers Originale (P/N):<br><br>ACER : PA-1300-04, Delta ADP-30JH B, 493092-002, 496813-001, NA374AA#ABA,             PPP018H, HP-A0301R3 <br><br>   Compatibile con i seguenti modelli: <br><br>Aspire One A110 series Aspire One A150-1006Aspire One A150-1029 Aspire One A150-1035Aspire One A150-1044Aspire One A150-1049 Aspire One A150-1068Aspire One A150-1083Aspire One A150-1125 Aspire One A150-1126Aspire One A150-1137Aspire One A150-1141 Aspire One A150-1165Aspire One A150-1172Aspire One A150-1178 Aspire One A150-1186Aspire One A150-1197Aspire One A150-1240 Aspire One A150-1249Aspire One A150-1316Aspire One A150-1322 Aspire One A150-1329Aspire One A150-1348Aspire One A150-1359 Aspire One A150-1382Aspire One A150-1400Aspire One A150-1405 Aspire One A150-1435Aspire One A150-1444Aspire One A150-1447 Aspire One A150-1483Aspire One A150-1485Aspire One A150-1493 Aspire One A150-1504Aspire One A150-1505Aspire One A150-1532 Aspire One A150-1553Aspire One A150-1555Aspire One A150-1570 Aspire One A150-1577Aspire One A150-1587Aspire One A150-1588 Aspire One A150-1606Aspire One A150-1622Aspire One A150-1635 Aspire One A150-1642Aspire One A150-1647Aspire One A150-1649 Aspire One A150-1669Aspire One A150-1672Aspire One A150-1679 Aspire One A150-1690Aspire One A150-1706Aspire One A150-1739 Aspire One A150-1742Aspire One A150-1777Aspire One A150-1784 Aspire One A150-1786Aspire One A150-1798Aspire One A150-1834 Aspire One A150-1842Aspire One A150-1860Aspire One A150-1864 Aspire One A150-1887Aspire One A150-1890Aspire One A150-1905 Aspire One A150-1920Aspire One A150-1949Aspire One A150-1983 Aspire One A150-1987Aspire One A150-1995Aspire One D150 series. <br><br>Aspire One D250-1026Aspire One D250-1042Aspire One D250-1070 Aspire One D250-1114Aspire One D250-1116Aspire One D250-1132 Aspire One D250-1151Aspire One D250-1163Aspire One D250-1165 Aspire One D250-1185Aspire One D250-1196Aspire One D250-1288 Aspire One D250-1289Aspire One D250-1302Aspire One D250-1326 Aspire One D250-1389Aspire One D250-1424Aspire One D250-1441 Aspire One D250-1517Aspire One D250-1580Aspire One D250-1610 Aspire One D250-1613Aspire One D250-1689Aspire One D250-1706 Aspire One D250-1724Aspire One D250-1738Aspire One D250-1742 Aspire One D250-1797Aspire One D250-1905Aspire One D250-1924 Aspire One D250-1955Aspire One D250-1962Aspire One D250-1990 Aspire One D250-1996<br><br><br><br><br>Garanzia: 2 anni</p>";"5";"OEM";"12,50";"2";"http://www.entropic.it/Public/foto/aliment-netbook-acer-aspire-onea150d250.jpg";"6,5";""
"Informatica";"ACCESSORI PC e NOTEBOOK";"Alimentatori per Netbook";"";"8000000101303";"CBML-AS1";"ALIMENTATORE PER NETBOOK ASUS EeePC 700/ 2G/ 4G/ 8G COMPATIBILE";"<p>Voltaggio In: 100 - 240 V AC / 1A  Voltaggio Out: 9.5 V DC / 2,315  24W<br><br>Alimentatore CA, Converte l'alimentazione di rete in bassa tensione in CC per alimentare il tuo Asus EEE PC .<br>Compatibilit&agrave; al 100% con caratteristiche tecniche equivalenti a quelle originali.<br><br>  <br>   CARATTERISTICHE TECNICHE:<br><br>Voltaggio INPUT: 110-240V  50-60Hz 1.0 A<br>Voltaggio OUTPUT: 9.5V ~ 2.315A 24W<br>Forma: Rettangolare <br><br><br><br>    Replace Part Numbers (P/N):<br><br>ASUS : AD59230, 90-OA00PW9100, 24W-AS03 <br><br>   Compatibile con i seguenti modelli: <br><br>Asus Eee PC 700 Series<br>Asus Eee PC 701 Series<br>Asus Eee PC 701SD Series<br>Asus Eee PC 701SDX Series<br>Asus Eee PC 2G Surf Series<br>Asus Eee PC 4G Series<br>Asus Eee PC 4G Surf Series<br>Asus Eee PC 8G Series<br><br><br><br>Garanzia: 2 anni</p>";"10";"OEM";"12,50";"2";"http://www.entropic.it/Public/foto/aliment-netbook-asus-eepc700.jpg";"6,5";""
"Informatica";"ACCESSORI PC e NOTEBOOK";"Floppy Interni";"";"FLP-SLV";"FLP-SLV";"FLOPPY DRIVE 1,44MB 3,5"" COLORE SILVER HANTOL";"<p>Drive per floppy disk da 3.5&quot; pollici. <br>Capacit&agrave; formattata di 1.44 MB. 80 tracce e con una densit&agrave; di <br>18 settori per traccia</p>";"70";"HANTOL";"4,50";"1,5";"http://www.entropic.it/Public/foto/floppy_1.44-silver.jpg";"6,5";""
"Informatica";"ACCESSORI PC e NOTEBOOK";"Skin per Notebook";"";"8099990000895";"TM-SKIN1710-01NA";"SKIN TECHMADE PELLICOLA ADESIVA PER NOTEBOOK e NETBOOK DA 10"" a 17"" SSC NAPOLI  TM-SKIN1710-01NA";"<p>TM-SKIN1710-NAPOLI01 Laptop SKIN ufficiale SSC NAPOLI<br><br>Pellicola adesiva protettiva per NOTEBOOK, NETBOOK e MAC-BOOK.<br><br>- vuoi rinnovare il tuo portatile? <br>- vuoi preservarlo da graffi ed usura? <br>- vuoi anche personalizzarlo e dargli un tocco di stile originale ed innovativo? <br>     nessun problema . ecco una soluzione nuova ed estremamente economica. <br><br>Dimensioni universali, adattabili per dimensioni da 10&quot; a 17&quot; (le dimensioni sono. 36cm x 270cm). <br>Massima semplicit&agrave; di applicazione e rimozione, non lascia residui<br><br>Informazioni prodotto:<br>Pellicola cover flessibile, adesivo removibile realizzato con materiale particolare di alta qualit&agrave; e a finitura laminata, che si applica facilmente sulla superficie del tuo portatile, aiuta a preservare nel tempo il computer da graffi e segni di usura, ma anche solo per personalizzarlo con la squadra del tuo cuore, il NAPOLI.       <br>La cover &egrave; confezionata in busta chiusa ottima anche per un regalo originale. <br><br>Come utilizzare il prodotto:<br>- Si applica e si rimuove facilmente, senza lasciare residui;<br>- Riutilizzabile pi&ugrave; volte, finch&eacute; il sostegno &egrave; conservato;<br>- Tre pellicole incluse, una per il lato posteriore dello schermo LCD e due per i lati del touch pad;<br>- Si prega di pulire il coperchio del notbook prima di applicare la pellicola protettiva;<br>- Si prega di non pulire la pellicola con prodotti chimici, utilizare pannomorbido inumidito;<br>- La pellicola non &egrave; responsabile per eventuali danni al notebook.</p>";"4";"TECHMADE";"5,90";"1";"http://www.entropic.it/Public/foto/skin-sscnapoli-skin1.jpg";"5,5";""
"Informatica";"ACCESSORI PC e NOTEBOOK";"Skin per Notebook";"";"8099990000772";"TM-SKIN1710-ITAL";"SKIN TECHMADE PELLICOLA ADESIVA PER NOTEBOOK e NETBOOK DA 10"" a 17"" CALCIO ITALIA  TM-SKIN1710-ITAL";"<p>TM-SKIN1710-ITALIA  Laptop SKIN ufficiale calcio Italia<br><br>Pellicola adesiva protettiva per NOTEBOOK, NETBOOK e MAC-BOOK.<br><br>- vuoi rinnovare il tuo portatile? <br>- vuoi preservarlo da graffi ed usura? <br>- vuoi anche personalizzarlo e dargli un tocco di stile originale ed innovativo? <br>     nessun problema . ecco una soluzione nuova ed estremamente economica. <br><br>Dimensioni universali, adattabili per dimensioni da 10&quot; a 17&quot; (le dimensioni sono. 36cm x 270cm). <br>Massima semplicit&agrave; di applicazione e rimozione, non lascia residui<br><br>Informazioni prodotto:<br>Pellicola cover flessibile, adesivo removibile realizzato con materiale particolare di alta qualit&agrave; e a finitura laminata, che si applica facilmente sulla superficie del tuo portatile, aiuta a preservare nel tempo il computer da graffi e segni di usura, ma anche solo per personalizzarlo con la squadra nazionale Italiana.       <br>La cover &egrave; confezionata in busta chiusa ottima anche per un regalo originale. <br><br>Come utilizzare il prodotto:<br>- Si applica e si rimuove facilmente, senza lasciare residui;<br>- Riutilizzabile pi&ugrave; volte, finch&eacute; il sostegno &egrave; conservato;<br>- Tre pellicole incluse, una per il lato posteriore dello schermo LCD e due per i lati del touch pad;<br>- Si prega di pulire il coperchio del notbook prima di applicare la pellicola protettiva;<br>- Si prega di non pulire la pellicola con prodotti chimici, utilizare pannomorbido inumidito;<br>- La pellicola non &egrave; responsabile per eventuali danni al notebook.</p>";"3";"TECHMADE";"5,90";"1";"http://www.entropic.it/Public/foto/skin-italia-tm-skin1710-ita.jpg";"5,5";""
"Informatica";"ACCESSORI PC e NOTEBOOK";"Skin per Notebook";"";"8099990001410";"TM-SKIN1710-ROM";"SKIN TECHMADE PELLICOLA ADESIVA PER NOTEBOOK e NETBOOK DA 10"" a 17"" AS ROMA TM-SKIN1710-ROM";"<p>TM-SKIN1710-ROM Laptop SKIN ufficiale AS ROMA<br><br>Pellicola adesiva protettiva per NOTEBOOK, NETBOOK e MAC-BOOK.<br><br>- vuoi rinnovare il tuo portatile? <br>- vuoi preservarlo da graffi ed usura? <br>- vuoi anche personalizzarlo e dargli un tocco di stile originale ed innovativo? <br>     nessun problema . ecco una soluzione nuova ed estremamente economica. <br><br>Dimensioni universali, adattabili per dimensioni da 10&quot; a 17&quot; (le dimensioni sono. 36cm x 270cm). <br>Massima semplicit&agrave; di applicazione e rimozione, non lascia residui<br><br>Informazioni prodotto:<br>Pellicola cover flessibile, adesivo removibile realizzato con materiale particolare di alta qualit&agrave; e a finitura laminata, che si applica facilmente sulla superficie del tuo portatile, aiuta a preservare nel tempo il computer da graffi e segni di usura, ma anche solo per personalizzarlo con la squadra del tuo cuore, la ROMA.       <br>La cover &egrave; confezionata in busta chiusa ottima anche per un regalo originale. <br><br>Come utilizzare il prodotto:<br>- Si applica e si rimuove facilmente, senza lasciare residui;<br>- Riutilizzabile pi&ugrave; volte, finch&eacute; il sostegno &egrave; conservato;<br>- Tre pellicole incluse, una per il lato posteriore dello schermo LCD e due per i lati del touch pad;<br>- Si prega di pulire il coperchio del notbook prima di applicare la pellicola protettiva;<br>- Si prega di non pulire la pellicola con prodotti chimici, utilizare pannomorbido inumidito;<br>- La pellicola non &egrave; responsabile per eventuali danni al notebook.</p>";"1";"TECHMADE";"5,90";"1";"http://www.entropic.it/Public/foto/SKIN_TM-SKIN1710-ROM.jpg";"5,5";""
"Informatica";"BLUETOOTH E IRDA";"";"";"8099990000734";"TM-BTDMINI2";"PEN DRIVE MICRO BLUETOOTH TECHMADE USB V2.1 TM-BTDMINI2";"<p>Mini Bluetooth V2.0+EDR.<br>Bluetooth Adapter USB 2.0 con tecnologia EDR. Adattatore USB estremamente compatto per dotare il proprio notebook o PC della tecnologia wireless Bluetooth V2.1 e V1.2. Il suo design ultracompatto si integra alla perfezione con il notebook, una volta inserita nell'interfaccia USB 2.0 si mimetizza completamente al design del Notebook.<br>Non richiede alcuna estrazione della scheda, permette di usare immediatamente il mouse Bluetooth del notebook senza bisogno di collegare/scollegare la scheda USB. Tecnologia Bluetooth V2.1 e V1.2: fino a 3 volte pi&ugrave; veloce della tecnologia Bluetooth standard. Grazie alla tecnologia EDR (Enhanced Data Rate), &egrave; possibile creare una connessione wireless tra il notebook/PC e 7 dispositivi quali cuffie, telefoni cellulari, PDA e stampanti in modo simultaneo a velocit&agrave; elevata e con un consumo ridotto di energia. L'adattatore USB 2.0 EDR di classe l &egrave; compatibile con le precedenti versioni Bluetooth. La nuova tecnologia EDR garantisce un trasferimento audio di alta qualit&agrave;, per una riproduzione cristallina e a basso consumo di energia. La prolunga USB in dotazione evita di ostacolare altre porte USB adiacenti e di utilizzarle tutte in modo ottimale. <br><br><br>BLUETOOTH compatibile con le specifiche V2.1 e V1.2<br>Adatto per: creazione di reti, dial-up, fax, lan-access e auricolari<br>O.S. : Tutte le versioni di Windows<br>Interfaccia: USB<br>Symbol rate: 3Mbps<br>Ricevezione fino a: 20m<br>Supportato Windows® XP/2000/Vista®/7<br>Caratteristiche:<br>Rende compatibile il tuo PC con la tecnologia BLUETOOTH<br>Indicato per collegare dispositivi come telefoni cellulari, PDA, PC, per trasferimento dei dati, collegamento in rete, fax, e dial-up e dispositivi vocali<br>Abilitato alla connessione wireless per auricolari BLUETOOTH<br>Applicazione Multilinguaggio</p>";"1";"KEYTECK";"5,09";"0,3";"http://www.entropic.it/Public/foto/mini_bluetooth_TM-BTDMINI2.jpg";"5,5";""
"Informatica";"BOX ESTERNI - MULTIMEDIALI";"Kit SATA";"";"8033140057681";"EB-25640-USB2";"KIT ESTERNO HARD DISK KEYTECK SATA 2,5"" USB 2.0 + ONE TOUCH BACKUP EB-25640-USB2";"<p>Box esterno per HDD Sata da 2,5'' con porta USB 2.0 e software per il backup automatico dei dati fornito in dotazione.<br>La velocit&agrave; di trasferimento dati fino a 480Mb/s.<br>Supporta HDD SATA da 2,5&quot; fino a 750Gb.<br>Include software per il backup dei dati.<br>L'installazione del disco all'interno del box non necessita di viti.<br><br>- Alloggia e supporta dischi da 2,5'' SATA fino a 750Gb<br>- Plug&Play<br>- Include software per il backup programmato dei dati<br>- USB 2.0 High-Speed.<br>- Senza viti per una facile installazione<br>- Transfer rate fino a 480 Mb al secondo.<br>- Prodotto compatibilecon:Windows98/98SE /ME/ 2000/ XP / Vista/ Win 7/ Mac.</p>";"3";"KEYTECK";"6,00";"2";"http://www.entropic.it/Public/foto/KIT_HDD_25_KEYTECK_EB-25640-USB2_1.jpg";"6,5";""
"Informatica";"BOX ESTERNI - MULTIMEDIALI";"Kit IDE";"";"4710937399677";"4710937399677";"BOX ENERMAX ESTERNO GLORY 3,5"" USB 2.0 EB306-S FUNZIONE Back-up/Restore SILVER P-056S";"<p>CARATTERISTICHE <br><br>Da Enermax un prodotto veramente rivoluzionario, EB306U &quot;Glory&quot;. Si tratta di un box esterno per HDD IDE da 3.5&quot;, realizzato in alluminio colore Silver, con connessione USB 2.0.Il box viene fornito senza HDD interno per permettere all´utente di utilizzarlo con la capacit&agrave; che ritiene piu opportuna.Consente di effettuare, mediante due distinti pulsanti, le operazioni di back-up/restore dei propri dati e del sistema operativo (solo su Windows 2000/XP). Cos&igrave; facendo ci si mette al riparo da eventuali danni derivanti da perdite improvvise.Il processo &egrave; gestito da un software fornito a corredo dell´unit&agrave; , facile da utilizzare e che consente all´utente di mettere al sicuro/ripristinare i propri dati ed il sistema operativo, in modo assolutamente efficace.Utile ogni qualvolta si desideri salvaguardare i dati piu importanti, oppure effettuare una copia del sistema operativo per operazioni di sostituzione dell´HDD, a causa di insufficiente capienza o di guasto elettronico!!!<br> <br>Model No.: P-056S EB306U-S &quot;GLORY&quot; , Box Esterno USB 2.0 per HDD IDE da 3.5&quot; con funzione di Back-up/Restore.Colore Silver <br>APPLICAZIONE HDD IDE 3.5&quot; <br>INTERFACCIA DA IDE AD USB 2.0 <br>DATA TRANSFER RATE FINO A 480 Mb/sec <br>ALIMENTAZIONE Alimentatore Esterno con Adattatore Universale <br> Alluminio <br>HDD SUPPORTATI 4800 - 10000 RPM <br>POWER LED E ACCESSO DATI LED ROSSO (POWER) , ARANCIONE (ACCESSO DATI)<br> <br>SISTEMI OPERATIVI Windows 98SE / ME / 2000 / XP <br>BACK-UP / RESTORE Supportato su sistemi operativi Windows 2000 / XP <br>DIMENSIONI 34.5 X 140 X 228</p>";"1";"ENERMAX";"46,50";"2,5";"http://www.entropic.it/Public/foto/kit enermax silver p-056s.jpg";"6,5";""
"Informatica";"BOX ESTERNI - MULTIMEDIALI";"Kit SATA + IDE";"";"8033140057865";"EB-35642";"KIT ESTERNO HARD DISK KEYTECK IDE/SATA 3,5"" USB 2.0 + ONE TOUCH BACKUP EB-35642";"<p>Questo box per hard disk dall'aspetto davvero elegante e funzionale ,nonch&egrave; compatto e moderno allo stesso tempo, vi permette di fare il backup dei vostri dati in modo semplice e rapido; baster&agrave; solamente montare un qualsiasi hard disk da 3,5&quot; SATA/IDE al suo interno per avere un HDD esterno pronto all'uso. L'interfaccia USB 2.0 &egrave; il modo pi&ugrave; semplice , veloce , sicuro ( grazie all'alluminio molto leggero ma allo stesso tempo ultra resistente e dissipante ) per trasportare i vostri dati ovunque andiate.<br>Compatibile anche USB 1.1 e con tutti i principali sistemi operativi.<br>supporta hard disk fino a 2 TB.<br>Software per il backup programmato dei dati fornito in dotazione.<br><br>- Alloggia e supporta dischi da 3,5&quot; SATA ed IDE<br>- Funzione Plug & Play <br>- Design pratico ed elegante<br>- Supporta HDD fino a 2 TB<br>- Interfacce :USB 2.0 High-Speed<br>- Realizzato in alluminio per un elevata dissipazione termica<br>- Software per il backup programmato dei dati fornito in dotazione<br>- Hard Disk non incluso;<br>- Compatibile con Windows 98 / SE / 2000/ XP / Vista / 7OS system</p>";"9";"KEYTECK";"15,62";"3";"http://www.entropic.it/Public/foto/KIT_ESTERNO_HARD-DISK_SATA_KEYTECK_EB-35642_1.jpg";"6,5";""
"Informatica";"BOX ESTERNI - MULTIMEDIALI";"HDD Multimediali";"";"7636490013461";"STCED101-RK";"SEAGATE FreeAgent THEATRE HD MEDIA PLAYER 5.1";"<p>FreeAgent TheaterT Lettore multimediale con unit&agrave; disco <br>Trasferimento di tutti i propri dati in un sistema home theater. Riproduzione intuitiva.<br><br>- Riproduzione di film, musica e foto sul sistema home theater <br>- Collegamento di FreeAgent Go e riproduzione dei file <br>- Riproduzione ad alta definizione 1080i e surround sound Dolby Digital 5.1 <br><br>Trasferimento di tutti i propri dati in un sistema home theater senza compromessi.<br>Semplice compatibilit&agrave;.<br><br>    Componenti necessari per la riproduzione PC con: <br>Windows XP o Vista - Almeno 256 MB di memoria RAM  - Una porta USB disponibile  -TV con Connessione per video composito, S-Video o a componenti -Connessione audio stereo o S/PDIF coassiale .<br><br><br>Supporto per diversi formati<br>Possibilit&agrave; di riprodurre un'ampia gamma di tipi di file.<br><br>Codifiche video:  MPEG­1  - MPEG­2 (AVI/VOB/ISO)  - MPEG­4 (AVI/DivX /Xvid) <br>Formati video:  NTSC 480i/480p  - PAL 576i/576p <br>Supporto per video (HD e convertito) fino a 720p/ 1080i* <br>Audio: MP3 - AC3 (audio 5.1 ­ Dolby Digital)  - WMA  - WAV  - OGG <br>Foto: File JPEG fino a 20 megapixel <br>Sottotitoli: SAMI(smi)  - SRT  - SUB <br>Nota: supporta MPEG-4, Xvid fino a 1280 x 720 a 60 fotogrammi/s e supporta MPEG-2 e foto fino a 1920 x 1080i a 30 fotogrammi/s. <br>Scelta del tipo di output<br>Libert&agrave; di scegliere il metodo preferito.<br><br>Video: composito, S-video, a componenti <br>Audio: stereo, S/PDIF coassiale <br>Garanzia limitata di 2 anni</p>";"1";"SEAGATE";"70,00";"3,5";"http://www.entropic.it/Public/foto/seagate stced101-rk.jpg";"9";""
"Informatica";"CASSETTI RACK";"";"";"8033776005032";"06NX203504301";"KIT REMOVIBILE NILOX HDD SATA 3,5""  E 2,5"" + LUCCHETTO";"<p>Il Mobile Rack Nilox &egrave; una soluzione per il backup e il trasporto di dati tra Pc Desktop e External sub-system. Si adatta agli standard PC/AT per HDD SATA da 3,5&quot; (anche da 2,5&quot; comprando un adattatore). L'installazione &egrave; semplice e non richiede software e driver. Il case &egrave; dotato di sistema brevettato per Auto-eject e sicura con lucchetto. <br><br><br>CARATTERISTICHE GENERALI<br>Materiale Plastica Colore Nero <br>Interfaccia dischi supportata SATA HDD 2,5 pollici No  <br>HDD 3,5 pollici S&igrave;  HDD 5,25 pollici No  <br>Autoalimentato No  Tasto &quot;One touch back-up&quot; No  <br><br>CONNESSIONI<br>USB    No  e-Sata No  <br>Firewire    No  Lan (rj-45) No  <br>Wireless    No    <br><br>DIMENSIONI<br>Altezza 42 mm Larghezza 145 mm <br>Profondit&agrave; 222 mm   <br><br>DIMENSIONI CON IMBALLO<br>Lato A 4 cm Lato B 15 cm <br>Lato C 22 cm</p>";"11";"NILOX";"7,50";"1";"http://www.entropic.it/Public/foto/cassetto_rack_nilox_06NX203504301.jpg";"5,5";""
"Informatica";"CUFFIE E MICROFONI";"Auricolari iPod Mp3 Mp4";"";"8033140053058";"8033140053058";"AURICOLARE KEYTECK IN GOMMA PER MP3/MP4 I-POD POWERFUL BASS CONNETTORE 3,5 e 2,5mm COD. MHK-675";"<p>MHK-675 Auricolari in morbida gomma con sistema Powerful Bass e riduttore Jack da 2,5mm.<br>Auricolari per tutti i dispositivi audio, Ipod, lettori mp3, mp4, PSP, Pc e Notebook con adattatore da 2,5mm incluso. Il design ridotto permette all´auricolare di adattarsi perfettamente all´orecchio offrendo un´alta qualit&agrave; del suono, diminuendo il disturbo del rumore esterno.<br><br>- Speaker: 10mm;<br>- Frequenza: 18-20,000Hz;<br>- Sensibilit&agrave;: 116 dB (at 1Khz 0,5Vrms);<br>- Impedenza: 32;<br>- Jack: 3,5mm;<br>- Lunghezza cavo: 125 cm;<br>- Auricolare di alta qualit&agrave;;<br>- Design compatto e raffinato;</p>";"2";"KEYTECK";"4,30";"0,3";"http://www.entropic.it/Public/foto/cuffie keyteck mhk-675.jpg";"5,5";""
"Informatica";"CUFFIE E MICROFONI";"Auricolari iPod Mp3 Mp4";"";"8033140053065";"8033140053065";"AURICOLARE KEYTECK GIALLO PER MP3/MP4 I-POD emotion CONNETTORE 3,5 e 2,5mm COD. MHK-601-Y";"<p>MHK-601 Auricolare MP3/MP4/Ipod EMotion con riduttore da 2.5mm.<br><br>Auricolari per tutti i dispositivi audio, Ipod, lettori mp3, mp4 e PSP, PC e Notebook con adattatore da 2,5mm. Il design ridotto permette all´auricolare di adattarsi perfettamente all´orecchio offrendo un alta qualit&agrave; del suono, diminuendo il disturbo del rumore esterno. Queste cuffie comode, leggere e colorate, sono ideali pere chi &egrave; spesso in movimento e ama ascoltare la propria musica con ottima qualit&agrave;.<br><br>- Microfono: 10mm;<br>- Frequenza: 18-20,000Hz;<br>- Sensibilit&agrave;: 116 dB (at 1Khz 0,5Vrms);<br>- Impedenza: 32;<br>- Jack: 3,5mm;<br>- Lunghezza cavo: 125 cm;<br>- Auricolare di alta qualit&agrave;;<br>- Design compatto e raffinato;</p>";"1";"KEYTECK";"1,88";"0,3";"http://www.entropic.it/Public/foto/cuffie keyteck mhk-601 giallo.jpg";"5,5";""
